C0458809	Cochlear opening of the ductus reuniens
C0458810	Basilar crest of the spiral cochlear ligament
C0458811	Entire spiral cochlear ligament
C0458812	Entire spiral organ of Corti
C0458813	Entire stria vascularis of cochlea
C0458814	Spiral prominence of the cochlear duct
C2328980	Spiral prominence of right cochlear duct
C2334777	Spiral prominence of left cochlear duct
C0458815	Entire outer sulcus of organ of Corti
C0458816	Turn of cochlear duct
C0458820	Residual turn of cochlear duct
C0458821	Second turn of cochlear duct
C0458822	First turn of cochlear duct
C0458817	Base of cochlear duct
C0458818	Cupula of cochlear duct
C0458819	Apex of cochlear duct
C1305900	Entire cochlear spiral lamina
C0458777	Secondary spiral lamina of the cochlear canal
C2323226	Scala media of right cochlea
C2327542	Scala media of left cochlea
C0931596	Cochlear duct of right membranous labyrinth
C0934840	Cochlear duct of left membranous labyrinth
C0029207	Organ of Corti structure
C0018496	Auditory Hair Cell
C0018497	Inner Auditory Hair Cells
C1956139	Hair Cells, Auditory, Outer
C1518683	Cochlear outer hair cell
C0206511	Hair Cells, Vestibular
C0206513	Type 2 vestibular sensory cell
C2322731	Type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
C2335952	Type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
C2336824	Type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
C2340517	Type 2 vestibular sensory cell of stato-acoustic epithelium
C2328961	Type 1 vestibular sensory cell
C2323609	Type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
C2324343	Type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
C2325183	Type 1 vestibular sensory cell of stato-acoustic epithelium
C2339111	Type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
C0206513	Type 2 vestibular sensory cell
C2328961	Type 1 vestibular sensory cell
C0022891	Labyrinth Supporting Cells
C0229472	Cell of Hensen
C0229473	Cell of Claudius
C1181299	Clear chief cell of parathyroid cell
C1284809	Entire supporting cell of organ of Corti
C1512788	Inner phalangeal cell of cochlea
C1184868	Spiral organ of right cochlea
C1184869	Spiral organ of left cochlea
C0004816	Basilar Membrane
C0038445	Stria Vascularis
C0229483	Sensory epithelium of organ of Corti
C0229488	Structure of habenula perforata of organ of Corti
C1289397	Entire habenula perforata of organ of Corti
C0229489	Structure of Nuel's space
C1289398	Entire Nuel's space
C0229490	Structure of reticular membrane of cochlear duct
C1289399	Entire reticular membrane of cochlear duct
C0229491	Structure of tight junction of cochlear duct
C1289400	Entire tight junction of cochlear duct
C0229492	Structure of intermediary junction of cochlear duct
C1289401	Entire intermediary junction of cochlear duct
C0458812	Entire spiral organ of Corti
C1282358	Sulcus of organ of Corti
C0229486	Outer sulcus of organ of Corti
C0458815	Entire outer sulcus of organ of Corti
C0229487	Inner sulcus of organ of Corti
C0458773	Entire inner sulcus of organ of Corti
C1283760	Zone of organ of Corti
C0229484	Structure of arcuate zone of organ of Corti
C1289394	Entire arcuate zone of organ of Corti
C0229485	Structure of pectinate zone of organ of Corti
C1289395	Entire pectinate zone of organ of Corti
C0229477	Spiral Ligament of Cochlea
C0038445	Stria Vascularis
C0458810	Basilar crest of the spiral cochlear ligament
C0458811	Entire spiral cochlear ligament
C0458814	Spiral prominence of the cochlear duct
C0229479	Structure of limbus of bony spiral lamina
C1289392	Entire limbus of bony spiral lamina
C0229493	Desmosome of cochlear duct
C0458774	Limbus of the cochlear spiral lamina
C1281166	Entire cochlear duct
C1281722	Limbus of cochlear duct (body structure)
C0152411	Cochlear nucleus structure
C0228278	Entire auditory radiation
C1281559	Entire auditory pathway
C1761560	Entire olivary body
C0459305	Vestibulocochlear nerve and its branches
C1455736	Acoustic radiations structure
C0228313	External capsule of brain
C0228321	Stria medullaris
C0228322	Structure of internal medullary lamina of thalamus
C0228350	Structure of external medullary lamina of thalamus
C1268163	Cerebral hemisphere white matter part
C0152295	Cerebral white matter structure
C0152334	Fornix, Brain
C0152341	Internal capsule of brain
C0152345	External capsule
C0228984	Structure of internal carotid nerve
C0501930	Lateral branch to lateral part of internal carotid plexus
C0501931	Medial branch to medial part of internal carotid plexus
C1289636	Entire internal carotid nerve
C1744614	Structure of tapetum of corpus callosum
C1284115	Entire cerebral white matter
C0228177	Sulcus of brain
C0228189	Structure of cingulate sulcus
C2951350	Left cingulate sulcus
C2951785	Right cingulate sulcus
C1281078	Entire cingulate sulcus
C0228198	Superior frontal sulcus
C0228199	mfs
C0228200	Inferior frontomarginal sulcus
C0228201	Structure of precentral sulcus
C0228204	Paracentral sulcus
C0228205	Structure of olfactory sulcus
C0228206	Cruciate sulcus of Campbell
C0228212	Postcentral sulcus
C0228213	Structure of intraparietal sulcus
C0228216	Structure of subparietal sulcus
C0228224	Calcarine sulcus
C0228226	Structure of collateral sulcus
C0228237	Structure of superior temporal sulcus
C0228241	Middle temporal sulcus
C0228242	Inferior temporal sulcus
C0228248	Structure of fimbriodentate sulcus
C0228251	Structure of hippocampal fissure
C0228254	Structure of rhinal sulcus
C0228258	Structure of Reil's limiting sulcus
C0228260	Central insular sulcus
C0228525	Medulla oblongata dorsal median sulcus
C0228526	Medulla oblongata ventral lateral sulcus
C0228527	Medulla oblongata dorsal lateral sulcus
C1282000	Structure of sulcus of medulla oblongata
C1744592	Structure of parieto-occipital fissure
C0228191	Entire parieto-occipital fissure
C2951585	Left parieto-occipital sulcus
C2953270	Right parieto-occipital sulcus
C1512880	Internal Parieto-Occipital Fissure
C1517043	External Parieto-Occipital Fissure
C0228178	Gyrus of brain
C0018427	Gyrus Cinguli
C0152296	Structure of superior frontal gyrus
C0152297	Middle frontal gyrus structure
C0152298	Inferior frontal gyrus
C0152299	Precentral gyrus
C0152300	Structure of gyrus rectus
C0152302	Structure of postcentral gyrus
C0152305	Structure of angular gyrus
C0152308	Lingual gyrus
C0152309	Superior temporal gyrus
C0152310	Structure of middle temporal gyrus
C0152311	Structure of inferior temporal gyrus
C0152314	Structure of dentate gyrus
C0152331	Structure of medial olfactory gyrus
C0152333	Structure of supracallosal gyrus
C0175231	Paraterminal gyrus
C0228190	Callosomarginal gyrus
C0228214	Structure of supramarginal gyrus
C0228228	Lateral occipital gyrus
C0228230	Superior occipital gyrus
C0228231	Inferior occipital gyrus
C0228243	Lateral occipitotemporal gyrus
C0228244	Medial occipitotemporal gyrus
C0228249	Parahippocampal Gyrus
C0228261	Gyrus longus insulae
C0228280	Structure of lateral olfactory gyrus
C0458308	Cerebral gyrus
C1744591	Structure of fasciolar gyrus
C0228195	Frontal lobe gyrus
C0228203	Structure of paracentral lobule
C0228220	Occipital gyrus
C0228234	Temporal lobe gyrus
C0228265	Parietal operculum
C0228290	Gyrus fornicatus
C2327483	Posterior paracentral gyrus
C2330394	Anterior paracentral gyrus
C2950373	Gyrus of insula
C0228261	Gyrus longus insulae
C0228263	Structure of limen insulae
C0262329	Short insular gyrus
C0694591	accessory insular gyrus
C2328717	Right accessory short gyrus
C2337367	Left accessory short gyrus
C0694592	transverse insular gyrus
C2327782	Right anterior accessory gyrus
C2335976	Left anterior accessory gyrus
C2951054	Gyrus of limbic lobe
C0018427	Gyrus Cinguli
C0019564	BRAIN, HIPPOCAMPUS
C0152333	Structure of supracallosal gyrus
C0175199	Indusium griseum
C2324395	Right induseum griseum
C2326236	Left induseum griseum
C0175231	Paraterminal gyrus
C0228249	Parahippocampal Gyrus
C0228253	Structure of intralimbic gyrus
C0458325	Limbic gyrus
C2951424	Prehippocampal rudiment
C2951850	Right prehippocampal rudiment
C2953577	Left prehippocampal rudiment
C2952502	Subicular complex
C2950121	Left subicular complex
C2952586	Right subicular complex
C2952296	Subcentral gyrus
C2953560	Left subcentral gyrus
C2954212	Right subcentral gyrus
C0228179	Lobe of brain
C0016733	Lobe, Frontal
C0028785	Occipital lobe
C0030560	Parietal Lobe
C0039485	Temporal Lobe
C0458396	Cerebellar lobe
C1281952	Cerebral lobe
C0016733	Lobe, Frontal
C0021640	Insula of Reil
C0028785	Occipital lobe
C0030560	Parietal Lobe
C0039485	Temporal Lobe
C0458337	Limbic lobe
C0458332	Entire cerebral lobe
C0016733	Lobe, Frontal
C0028785	Occipital lobe
C0030560	Parietal Lobe
C0039485	Temporal Lobe
C0458337	Limbic lobe
C1268977	Entire frontal lobe
C1268978	Entire temporal lobe
C1268979	Entire parietal lobe
C1268980	Entire occipital lobe
C1299138	Cerebral lobe part
C1284583	Entire lobe of brain
C0444574	Entire cerebellar lobe
C0458332	Entire cerebral lobe
C0228181	Structure of centrum semiovale
C0228182	Interstitial tissue of brain
C0228183	Cerebral dorsum structure
C0152299	Precentral gyrus
C0152302	Structure of postcentral gyrus
C0152303	Structure of superior parietal lobule
C0152304	Inferior parietal lobule
C0152309	Superior temporal gyrus
C0152310	Structure of middle temporal gyrus
C0152311	Structure of inferior temporal gyrus
C0228186	Structure of longitudinal cerebral fissure
C1289647	Entire longitudinal cerebral fissure
C0228187	Structure of fissure of Sylvius
C2949781	Right lateral sulcus
C2952142	Left lateral sulcus
C1289648	Entire fissure of Sylvius
C0228188	Structure of central sulcus
C2949961	Left central sulcus
C2951176	Right central sulcus
C1281071	Entire central sulcus
C0228198	Superior frontal sulcus
C0228199	mfs
C0228201	Structure of precentral sulcus
C0228212	Postcentral sulcus
C0228213	Structure of intraparietal sulcus
C0228228	Lateral occipital gyrus
C0228230	Superior occipital gyrus
C0228231	Inferior occipital gyrus
C0228237	Structure of superior temporal sulcus
C0228241	Middle temporal sulcus
C0228242	Inferior temporal sulcus
C1284585	Entire cerebral dorsum
C0228184	Cerebral medial surface structure
C0018427	Gyrus Cinguli
C0152306	Structure of precuneus
C0152308	Lingual gyrus
C0175231	Paraterminal gyrus
C0228186	Structure of longitudinal cerebral fissure
C0228189	Structure of cingulate sulcus
C0228203	Structure of paracentral lobule
C0228216	Structure of subparietal sulcus
C0228224	Calcarine sulcus
C0228226	Structure of collateral sulcus
C0228243	Lateral occipitotemporal gyrus
C0228244	Medial occipitotemporal gyrus
C0228245	Occipitotemporal sulcus
C0228249	Parahippocampal Gyrus
C0228254	Structure of rhinal sulcus
C0228290	Gyrus fornicatus
C1284586	Entire cerebral medial surface
C1744592	Structure of parieto-occipital fissure
C0228185	Cerebral basal surface structure
C0028936	Structure of olfactory bulb
C0152300	Structure of gyrus rectus
C0152328	Structure of medial olfactory striae
C0152329	Structure of intermediate olfactory striae
C0152330	Lateral olfactory striae
C0152331	Structure of medial olfactory gyrus
C0162435	Olfactory tract
C0228205	Structure of olfactory sulcus
C0228206	Cruciate sulcus of Campbell
C0228253	Structure of intralimbic gyrus
C0228280	Structure of lateral olfactory gyrus
C0917714	Olfactory tubercle
C1284587	Entire cerebral basal surface
C0228186	Structure of longitudinal cerebral fissure
C0228187	Structure of fissure of Sylvius
C0228188	Structure of central sulcus
C0228189	Structure of cingulate sulcus
C0228190	Callosomarginal gyrus
C0228192	Structure of preoccipital notch
C1744592	Structure of parieto-occipital fissure
C3495430	Pallium
C0815006	left brain
C0815007	right brain
C0007783	Entire cerebral hemisphere
C1284581	Entire right cerebral hemisphere
C1284582	Entire left cerebral hemisphere
C0458308	Cerebral gyrus
C0458390	Medullary structure of cerebral hemisphere
C0152318	Structure of extreme capsule
C0152341	Internal capsule of brain
C0152345	External capsule
C1268147	Cerebral hemisphere part
C0004781	Basal Ganglia
C0002708	Amygdaloid structure
C0010097	Corpus striatum structure
C0017651	Globus Pallidus
C2323733	Right globus pallidus
C2327658	Left globus pallidus
C0152352	Structure of ansa lenticularis
C0152353	Structure of lenticular fasciculus
C0228293	Entire lateral globus pallidus
C0228294	Entire medial globus pallidus
C0228358	Nucleus of Ansa Lenticularis
C0262267	Structure of lateral globus pallidus
C0228293	Entire lateral globus pallidus
C2333339	Left lateral globus pallidus
C2335873	Right lateral globus pallidus
C1284620	Entire globus pallidus
C1744544	Structure of medial globus pallidus
C0228294	Entire medial globus pallidus
C2327185	Right medial globus pallidus
C2335661	Left medial globus pallidus
C0162512	Neostriatum
C0007461	Caudate nucleus structure
C0152336	Structure of head of caudate nucleus
C2326489	Head of right caudate nucleus
C2334658	Head of left caudate nucleus
C1281057	Entire head of caudate nucleus
C0152337	Structure of tail of caudate nucleus
C2324469	Tail of left caudate nucleus
C2336745	Tail of right caudate nucleus
C1281058	Entire tail of caudate nucleus
C2330782	Left caudate nucleus
C2334749	Right caudate nucleus
C0152338	Structure of body of caudate nucleus
C2330105	Body of left caudate nucleus
C2339028	Body of right caudate nucleus
C1281985	Entire body of caudate nucleus
C1269580	Entire caudate nucleus
C0034169	Structure of putamen
C2323161	Right putamen
C2334169	Left putamen
C1281335	Entire putamen
C1720968	High Vocal Center
C2326039	Striatum of right cerebral hemisphere
C2327377	Striatum of left cerebral hemisphere
C0750950	Ventral Striatum
C0028633	Nucleus Accumbens
C2323315	Right nucleus accumbens
C2329576	Left nucleus accumbens
C0917714	Olfactory tubercle
C0007461	Caudate nucleus structure
C0162342	Lentiform nucleus structure
C0017651	Globus Pallidus
C0034169	Structure of putamen
C2949882	Right lentiform nucleus
C2950746	Left lentiform nucleus
C0152339	Structure of lateral medullary lamina
C0152340	Structure of medial medullary lamina
C1269582	Entire lentiform nucleus
C2329257	Corpus striatum of right cerebral hemisphere
C2336498	Corpus striatum of left cerebral hemisphere
C0228421	Nigrostriate fibers
C1269581	Entire corpus striatum
C0038589	Substantia innominata
C0008910	Claustral structure
C2324554	Left claustrum
C2330434	Right claustrum
C1281096	Entire claustrum
C0028633	Nucleus Accumbens
C0007461	Caudate nucleus structure
C0162342	Lentiform nucleus structure
C1321510	Entire basal nuclei
C0458265	Cerebral nucleus
C0002708	Amygdaloid structure
C0007461	Caudate nucleus structure
C0017405	Geniculate body structure
C0152355	Structure of subthalamic nucleus
C0349718	Habenular Nucleus
C0458371	Hypothalamic nucleus
C1267732	Entire nucleus of the tegmented field of Forel
C1267733	Entire endopeduncular nucleus
C1269580	Entire caudate nucleus
C1281060	Entire subthalamic nucleus
C1281095	Entire amygdaloid nucleus
C1284083	Entire luys' nucleus
C1284635	Entire geniculate body
C1269581	Entire corpus striatum
C1281096	Entire claustrum
C0152355	Structure of subthalamic nucleus
C0546018	Right basal ganglia
C0546019	Left basal ganglia
C1268165	Basal ganglion part
C0002708	Amygdaloid structure
C0008910	Claustral structure
C0010097	Corpus striatum structure
C1284619	Entire basal ganglia
C2317530	Structure of subthalamic nucleus of Luy
C0017651	Globus Pallidus
C0034169	Structure of putamen
C0162512	Neostriatum
C0007776	Cerebral cortex
C0016733	Lobe, Frontal
C0028785	Occipital lobe
C0030560	Parietal Lobe
C0035454	Rhinencephalon structure
C0036700	Septum Pellucidum
C0039485	Temporal Lobe
C0228183	Cerebral dorsum structure
C0228184	Cerebral medial surface structure
C0228185	Cerebral basal surface structure
C0228255	Insula and opercula
C0021640	Insula of Reil
C0149547	Frontal operculum
C0149551	Structure of temporal operculum
C0152318	Structure of extreme capsule
C0228256	Structure of cortex of insula
C0228257	White matter of insula
C0228258	Structure of Reil's limiting sulcus
C0228259	Anterior insula
C0228260	Central insular sulcus
C0228261	Gyrus longus insulae
C0228262	Operculum
C0228263	Structure of limen insulae
C0228264	Structure of frontoparietal operculum
C0228265	Parietal operculum
C0262329	Short insular gyrus
C1284608	Entire insula and opercula
C1268163	Cerebral hemisphere white matter part
C1299138	Cerebral lobe part
C1281952	Cerebral lobe
C0599720	Brodmann area
C0815008	Cerebral subcortex
C2951910	Subcortex of left cerebral hemisphere
C2953353	Subcortex of right cerebral hemisphere
C0012144	Structure of diencephalon
C0039452	Telencephalon
C0458265	Cerebral nucleus
C0458332	Entire cerebral lobe
C0458373	Anterior cerebral commissure
C0004781	Basal Ganglia
C0162434	Olfactory Cortex
C1268146	Supratentorial brain part
C0012144	Structure of diencephalon
C0031939	Pineal gland
C0039452	Telencephalon
C0228123	Diaphragma sellae
C0228291	Basal ganglia and capsules
C0002708	Amygdaloid structure
C0004781	Basal Ganglia
C0007461	Caudate nucleus structure
C0008910	Claustral structure
C0010097	Corpus striatum structure
C0017651	Globus Pallidus
C0034169	Structure of putamen
C0152336	Structure of head of caudate nucleus
C0152337	Structure of tail of caudate nucleus
C0152338	Structure of body of caudate nucleus
C0152339	Structure of lateral medullary lamina
C0152340	Structure of medial medullary lamina
C0152341	Internal capsule of brain
C0152342	Internal capsule anterior limb structure
C0152343	Genu capsulae internae
C0152344	Internal capsule posterior limb structure
C0162342	Lentiform nucleus structure
C0228292	Optical layer and corpus striatum
C0228297	Corticothalamic fibers of anterior limb of internal capsule
C0228298	Striatostriatal fibers of internal capsule
C0228299	Structure of frontopontine tract of internal capsule
C0228301	Corticospinal tract of internal capsule
C0228302	Structure of lenticular portion of posterior limb of internal capsule
C0228303	Structure of superior thalamic radiation of internal capsule
C0228304	Structure of corticorubral tract of internal capsule
C0228305	Structure of retrolenticular portion of posterior limb of internal capsule
C0228306	Thalamosensory cortical fibers of internal capsule
C0228307	Structure of posterior thalamic radiation of internal capsule
C0228308	Structure of sublenticular portion of posterior limb of internal capsule
C0228309	Structure of temporopontine tract of posterior limb of internal capsule
C0228310	Structure of corticocollicular tract of internal capsule
C0228311	Corticothalamic fibers of posterior limb of internal capsule
C0228312	Structure of corona radiata of internal capsule
C0228313	External capsule of brain
C0262267	Structure of lateral globus pallidus
C1744544	Structure of medial globus pallidus
C1744545	Structure of corticobulbar tract of internal capsule
C1284618	Entire basal ganglia and capsules
C0457048	Cerebral lacunae
C0458265	Cerebral nucleus
C1268162	Diencephalon part
C1283318	Layer of cerebrum
C0007776	Cerebral cortex
C1283317	Layer of frontal lobe
C1283319	Layer of temporal lobe
C1283320	Layer of parietal lobe
C1283321	Layer of occipital lobe
C1283322	Layer of insula
C1284115	Entire cerebral white matter
C1280654	Entire cerebrum
C1283318	Layer of cerebrum
C1283888	Entire supratentorial brain
C0752060	Septum of Brain
C3498502	Telencephalic Commissures
C0004781	Basal Ganglia
C0010090	Corpus Callosum
C0008910	Claustral structure
C0010097	Corpus striatum structure
C0228174	Cerebral hemisphere structure (body structure)
C0458308	Cerebral gyrus
C0458324	Region of cerebral cortex
C0458390	Medullary structure of cerebral hemisphere
C0458394	Cerebral sulcus
C0228188	Structure of central sulcus
C0228189	Structure of cingulate sulcus
C0228201	Structure of precentral sulcus
C0228205	Structure of olfactory sulcus
C0228212	Postcentral sulcus
C0228213	Structure of intraparietal sulcus
C0228216	Structure of subparietal sulcus
C0228224	Calcarine sulcus
C0228226	Structure of collateral sulcus
C0228254	Structure of rhinal sulcus
C0228258	Structure of Reil's limiting sulcus
C0228260	Central insular sulcus
C0259792	Marginal Sulcus
C2951382	Left marginal sulcus
C2953719	Right marginal sulcus
C0262204	Callosal sulcus
C2950778	Right callosal sulcus
C2951094	Left callosal sulcus
C0459388	Frontal Sulcus
C0459389	Temporal Sulcus
C1744592	Structure of parieto-occipital fissure
C1281958	Parietal lobe sulcus
C1281961	Occipital lobe sulcus
C1281964	Interlobar cerebral sulcus
C0228186	Structure of longitudinal cerebral fissure
C0228187	Structure of fissure of Sylvius
C0228189	Structure of cingulate sulcus
C0228191	Entire parieto-occipital fissure
C1281991	Insular sulcus
C0228229	Lateral occipital sulcus
C0262278	Lunate Sulcus
C2950673	Right lunate sulcus
C2953999	Left lunate sulcus
C1518530	Occipital Sulcus
C0007783	Entire cerebral hemisphere
C0228175	Right cerebral hemisphere
C0228176	Left cerebral hemisphere
C0228179	Lobe of brain
C1268147	Cerebral hemisphere part
C1281952	Cerebral lobe
C0007776	Cerebral cortex
C0035454	Rhinencephalon structure
C0036700	Septum Pellucidum
C0152295	Cerebral white matter structure
C0228183	Cerebral dorsum structure
C0228185	Cerebral basal surface structure
C0231028	Telencephalon of fetus
C0231029	Structure of paraphyseal body
C1289619	Entire paraphyseal body
C1285061	Entire telencephalon of fetus
C1299228	Entire telencephalon
C1285061	Entire telencephalon of fetus
C0231028	Telencephalon of fetus
C0231030	Structure of diencephalon of fetus
C1284554	Entire prosencephalon
C0302831	Nucleus Basalis Magnocellularis
C0152404	Structure of vestibulospinal tract
C2326123	Right vestibulospinal tract
C2336320	Left vestibulospinal tract
C1289707	Entire vestibulospinal tract
C0175560	Structure of dorsal spinocerebellar tract
C2334131	Right posterior spinocerebellar tract
C2339356	Left posterior spinocerebellar tract
C1289702	Entire dorsal spinocerebellar tract
C0175561	Structure of ventral spinocerebellar tract
C1289703	Entire ventral spinocerebellar tract
C0228061	Extrapyramidal system
C0004781	Basal Ganglia
C0007765	Cerebellum
C0015372	Tract, Extrapyramidal
C0034910	Red nucleus structure
C0038590	Substantia nigra structure
C0042600	Vestibular nucleus structure
C0152355	Structure of subthalamic nucleus
C1284551	Entire extrapyramidal system
C0228067	Infratentorial brain structure
C0007765	Cerebellum
C1268143	Infratentorial brain part
C0006121	Brain Stem
C0152284	Superior medullary velum
C1268145	Cerebellar part
C1284114	Entire infratentorial brain
C0228117	Meninges of cerebral convex surface
C0228118	Structure of basal meninges
C0446659	Meninges of clivus
C1289691	Entire basal meninges
C0228120	Structure of falx cerebri
C1281046	Entire falx cerebri
C0228121	Tentorium cerebelli
C1762610	Entire tentorium cerebelli
C0228122	Structure of falx cerebelli
C1281242	Entire falx cerebelli
C0228156	Periventricular gray matter
C0228159	Cavum vergae
C0228177	Sulcus of brain
C0228178	Gyrus of brain
C0228179	Lobe of brain
C0228182	Interstitial tissue of brain
C0228292	Optical layer and corpus striatum
C0228584	Lateral spinorubral tract
C0228585	Structure of lateral spinothalamic tract
C2334626	Left lateral spinothalamic tract
C2338042	Right lateral spinothalamic tract
C1289704	Entire lateral spinothalamic tract
C0228588	Lateral proper fasciculus
C0228591	Structure of ventral spinothalamic tract
C1289706	Entire ventral spinothalamic tract
C0228593	Structure of medial reticulospinal tract
C1289708	Entire medial reticulospinal tract
C0228685	Structure of lateral root of optic tract
C0459385	Brain tissue
C0004781	Basal Ganglia
C0006121	Brain Stem
C0007765	Cerebellum
C0028939	Olfactory Pathways
C0035507	Hindbrain
C0242202	Cerebrum
C0023715	Limbic System
C0228179	Lobe of brain
C1281988	Association fibers and tracts
C0228269	Cerebral arcuate fibers
C0228277	Structure of optic radiation
C0228278	Entire auditory radiation
C0458373	Anterior cerebral commissure
C1283380	Cerebral tracts
C0034229	Pyramidal Tracts
C0152364	Structure of central tegmental tract of midbrain
C0152376	Structure of spinothalamic tract of midbrain
C0152377	Structure of rubrospinal tract
C0152378	Structure of tectobulbar tract
C0152380	Structure of spinothalamic tract of pons
C0152404	Structure of vestibulospinal tract
C0162435	Olfactory tract
C0175242	Ventral amygdalofugal projection
C2326943	Left ventral amygdalofugal projection
C2336906	Right ventral amygdalofugal projection
C0175407	Pallidotegmental fasciculus
C2330059	Left pallidotegmental fasciculus
C2337165	Right pallidotegmental fasciculus
C0175411	Dentatothalamic tract
C2330830	Left dentatothalamic tract
C2331725	Right dentatothalamic tract
C0175438	Ascending fibers of facial nerve
C2327981	Ascending tract of right facial nerve
C2328361	Ascending tract of left facial nerve
C0175439	Internal genu of facial nerve
C2322664	Internal genu of left facial nerve
C2322875	Internal genu of right facial nerve
C0175440	Descending fibers of facial nerve
C2326344	Descending tract of left facial nerve
C2327468	Descending tract of right facial nerve
C0175449	Uncinate fasciculus of pons
C2323373	Left uncinate fasciculus of pons
C2331490	Right uncinate fasciculus of pons
C0175459	Dorsal trigeminal tract
C2325834	Left dorsal trigeminal tract
C2327649	Right dorsal trigeminal tract
C0175460	Ventral trigeminal tract
C2326180	Left ventral trigeminal tract
C2337184	Right ventral trigeminal tract
C0175462	Vestibulocerebellar tract
C2323418	Right vestibulocerebellar tract
C2333810	Left vestibulocerebellar tract
C0175549	Accessory nerve fibers
C2325675	Left accessory nerve tract
C2335091	Right accessory nerve tract
C0175552	Dorsal external arcuate fibers
C2323557	Left dorsal external arcuate tract
C2331672	Right dorsal external arcuate tract
C0175553	Ventral external arcuate fibers
C2325546	Left ventral external arcuate tract
C2335947	Right ventral external arcuate tract
C0175556	Cuneocerebellar tract
C2325859	Right cuneocerebellar tract
C2332905	Left cuneocerebellar tract
C0175559	Solitary tract
C2328138	Left solitary tract
C2333805	Right solitary tract
C0175562	Spino-olivary tract
C0228403	Tectopontine fibers
C0228424	Rubro-olivary tract
C0228443	Structure of central tegmental tract
C0228446	Superficial transverse fibers of pons
C0228447	Structure of tractus olivocochlearis
C0228450	Longitudinal pontine fibers
C0228454	Structure of ventral spinocerebellar tract of pons
C0228456	Structure of spinal trigeminal tract of pons
C0228522	Structure of medulla oblongata fasciculus gracilis
C0228543	Olivocerebellar fibers
C0228703	Structure of trigeminal nerve mesencephalic tract
C0228704	Structure of trigeminal nerve spinal tract
C0262216	Corticotectal tract
C2339620	Left corticotectal tract
C2340242	Right corticotectal tract
C0262330	Spinal trigeminal tract of medulla
C2324434	Left spinal trigeminal tract of medulla
C2338745	Right spinal trigeminal tract of medulla
C0546040	Ventral reticulospinal tract
C0751459	Corticobulbar Tracts
C2950192	Left corticobulbar tract
C2951325	Right corticobulbar tract
C1184586	Corticopontine fibers
C1283383	Spinothalamic tract of medulla
C2323902	Left spinothalamic tract of medulla
C2339892	Right spinothalamic tract of medulla
C1284072	Anterior medullary spinothalamic tract
C1284073	Posterior medullary spinothalamic tract
C1284078	Tectospinal tract of medulla
C2323584	Hypothalamospinal tract
C2324135	Ventral pontoreticulospinal tract
C2325559	Lateral tectobulbar tract
C2327327	Trigeminal lemniscus
C2327399	Lateral bulboreticulospinal tract
C2328038	Mammillothalamic tract
C2328865	rubrobulbar fibers
C2331989	Internal arcuate tract
C2329803	Left internal arcuate tract
C2336681	Right internal arcuate tract
C2334328	Tract of diencephalon
C0175331	Mammillary princeps fasciculus
C0228368	Structure of supraoptic hypophyseal tract
C0228375	Structure of mammillothalamic tract of hypothalamus
C0228376	Structure of mammillotegmental tract of hypothalamus
C0228391	Structure of habenulopeduncular tract
C0262221	Dorsal longitudinal fasciculus of hypothalamus
C0262280	Mammillothalamic tract of thalamus
C2323381	Left mammillothalamic tract of thalamus
C2333651	Right mammillothalamic tract of thalamus
C2332491	Retinohypothalamic tract
C2335662	tuberohypophysial tract
C2339326	Hypothalamohypophysial tract
C2336778	Rubronuclear tract
C2340505	Rubropontine tract
C2952422	Corticospinal tract of brain
C2952080	Right corticospinal tract of brain
C2952229	Left corticospinal tract of brain
C2952881	Segment of corticospinal tract of brain
C2950761	Pre-decussation segment of corticospinal tract
C2950262	Pre-decussation segment of right corticospinal tract
C2951617	Pre-decussation segment of left corticospinal tract
C2951949	Medulla oblongata segment of corticospinal tract
C2952607	Medulla oblongata segment of left corticospinal tract
C2953853	Medulla oblongata segment of right corticospinal tract
C2952618	Midbrain segment of corticospinal tract
C2951038	Midbrain segment of right corticospinal tract
C2953251	Midbrain segment of left corticospinal tract
C2952665	Anterior corticospinal tract of medulla oblongata
C2951592	Left anterior corticospinal tract of medulla oblongata
C2953337	Right anterior corticospinal tract of medulla oblongata
C2953073	Internal capsule segment of corticospinal tract
C2950379	Internal capsule segment of right corticospinal tract
C2952918	Internal capsule segment of left corticospinal tract
C2953228	Subcortical segment of corticospinal tract
C2952427	Subcortical segment of left corticospinal tract
C2953607	Subcortical segment of right corticospinal tract
C2953628	Pontine segment of corticospinal tract
C2953544	Pontine segment of left corticospinal tract
C2954003	Pontine segment of right corticospinal tract
C2953983	Pyramidal decussation segment of corticospinal tract
C2950467	Pyramidal decussation segment of left corticospinal tract
C2954041	Pyramidal decussation segment of right corticospinal tract
C3495330	Dorsolateral fasciculus of medulla
C2329994	Right dorsolateral fasciculus of medulla
C2335360	Left dorsolateral fasciculus of medulla
C1283302	Brainstem tract
C1283300	Spinocerebellar tract in brainstem
C0546034	Spinocerebellar tract of pons
C1283301	Spinocerebellar tract of medulla
